CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F186,F187,F188,F189,F191,F192,
,,,,,Age : Age 16 and over - Qualification; highest level of : Total\ Highest level of qualification - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : No qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 1 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 2 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 3 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 4 qualifications and above - Unit : Persons,
2222,E05001210,Stockland Green,Wards and Electoral Divisions,WED,19390,5517,2709,2883,2367,4004,
2223,E05001211,Sutton Four Oaks,Wards and Electoral Divisions,WED,19500,3291,2202,3042,2263,7372,
2224,E05001212,Sutton New Hall,Wards and Electoral Divisions,WED,18578,3714,2424,2856,2257,5918,
2225,E05001213,Sutton Trinity,Wards and Electoral Divisions,WED,20380,3936,2645,3118,2460,6837,
2226,E05001214,Sutton Vesey,Wards and Electoral Divisions,WED,19278,3403,2240,2939,2367,7005,
2227,E05001215,Tyburn,Wards and Electoral Divisions,WED,19385,7309,2899,3015,2090,2601,
2228,E05001216,Washwood Heath,Wards and Electoral Divisions,WED,21751,8989,3369,2607,1876,2551,
2229,E05001217,Weoley,Wards and Electoral Divisions,WED,19968,6055,2704,2897,2163,4646,
2230,E05001218,Bablake,Wards and Electoral Divisions,WED,12838,3093,1793,1928,1598,2993,
2231,E05001219,Binley and Willenhall,Wards and Electoral Divisions,WED,13191,4199,2133,1979,1378,2027,
2232,E05001220,Cheylesmore,Wards and Electoral Divisions,WED,13161,3117,1598,1848,1515,3613,
2233,E05001221,Earlsdon,Wards and Electoral Divisions,WED,12914,1707,1102,1649,1727,5666,
2234,E05001222,Foleshill,Wards and Electoral Divisions,WED,14150,4781,2035,1653,1204,2297,
2235,E05001223,Henley,Wards and Electoral Divisions,WED,14091,4446,2119,2055,1358,2572,
2236,E05001224,Holbrook,Wards and Electoral Divisions,WED,13193,3834,2049,2079,1439,2172,
2237,E05001225,Longford,Wards and Electoral Divisions,WED,14420,4616,2323,2180,1573,2091,
2238,E05001226,Lower Stoke,Wards and Electoral Divisions,WED,14506,3383,2042,2068,1761,3519,
2239,E05001227,Radford,Wards and Electoral Divisions,WED,14738,4062,2153,2147,1678,2914,
2240,E05001228,St Michael's,Wards and Electoral Divisions,WED,20356,3589,1952,2153,5561,4358,
2241,E05001229,Sherbourne,Wards and Electoral Divisions,WED,13656,2694,1913,2075,2184,3346,
2242,E05001230,Upper Stoke,Wards and Electoral Divisions,WED,14628,3940,2105,2101,1701,2854,
2243,E05001231,Wainbody,Wards and Electoral Divisions,WED,12861,1477,1022,1594,3323,4203,
2244,E05001232,Westwood,Wards and Electoral Divisions,WED,14857,3367,2016,2151,2385,3547,
2245,E05001233,Whoberley,Wards and Electoral Divisions,WED,13517,2454,1516,1838,2351,4077,
2246,E05001234,Woodlands,Wards and Electoral Divisions,WED,13625,3057,1897,2197,1788,3203,
2247,E05001235,Wyken,Wards and Electoral Divisions,WED,13404,2983,2014,2082,1660,3114,
2248,E05001236,Amblecote,Wards and Electoral Divisions,WED,10877,2336,1595,2107,1538,2446,
2249,E05001237,Belle Vale,Wards and Electoral Divisions,WED,10868,3195,1624,1785,1323,2143,
2250,E05001238,Brierley Hill,Wards and Electoral Divisions,WED,11110,3763,1811,1969,1211,1493,
2251,E05001239,Brockmoor and Pensnett,Wards and Electoral Divisions,WED,10225,3965,1692,1707,1016,1015,
2252,E05001240,Castle and Priory,Wards and Electoral Divisions,WED,10553,3560,1558,1768,1221,1683,
2253,E05001241,Coseley East,Wards and Electoral Divisions,WED,9894,3586,1516,1662,1071,1228,
2254,E05001242,Cradley and Wollescote,Wards and Electoral Divisions,WED,10652,3369,1673,1783,1310,1674,
2255,E05001243,Gornal,Wards and Electoral Divisions,WED,10910,3702,1550,1748,1239,1735,
2256,E05001244,Halesowen North,Wards and Electoral Divisions,WED,9922,2790,1453,1604,1254,1944,
2257,E05001245,Halesowen South,Wards and Electoral Divisions,WED,10289,2209,1352,1687,1302,2885,
2258,E05001246,Hayley Green and Cradley South,Wards and Electoral Divisions,WED,9731,2611,1282,1686,1206,2242,
2259,E05001247,Kingswinford North and Wall Heath,Wards and Electoral Divisions,WED,10501,2593,1259,1849,1303,2639,
2260,E05001248,Kingswinford South,Wards and Electoral Divisions,WED,10514,2616,1469,1722,1388,2470,
2261,E05001249,Lye and Stourbridge North,Wards and Electoral Divisions,WED,9807,2970,1554,1625,1254,1534,
2262,E05001250,"Netherton, Woodside and St Andrews",Wards and Electoral Divisions,WED,11844,4375,1875,1984,1217,1442,
2263,E05001251,Norton,Wards and Electoral Divisions,WED,9867,2274,1141,1581,1181,2991,
2264,E05001252,Pedmore and Stourbridge East,Wards and Electoral Divisions,WED,10454,2481,1249,1594,1247,3133,
2265,E05001253,Quarry Bank and Dudley Wood,Wards and Electoral Divisions,WED,10638,4005,1648,1747,1149,1282,
2266,E05001254,St James's,Wards and Electoral Divisions,WED,11401,3507,1639,1831,1292,2183,
2267,E05001255,St Thomas's,Wards and Electoral Divisions,WED,10836,3827,1602,1671,1115,1638,
2268,E05001256,Sedgley,Wards and Electoral Divisions,WED,10108,2802,1344,1744,1271,2142,
2269,E05001257,Upper Gornal and Woodsetton,Wards and Electoral Divisions,WED,11228,3884,1637,1861,1286,1647,
2270,E05001258,Wollaston and Stourbridge Town,Wards and Electoral Divisions,WED,10771,2757,1278,1812,1286,2956,
2271,E05001259,Wordsley,Wards and Electoral Divisions,WED,10421,2803,1485,1844,1376,2039,
2272,E05001260,Abbey,Wards and Electoral Divisions,WED,9554,2081,1120,1203,1080,3320,
2273,E05001261,Blackheath,Wards and Electoral Divisions,WED,9846,3505,1489,1518,1146,1343,
2274,E05001262,Bristnall,Wards and Electoral Divisions,WED,9639,3361,1415,1538,1031,1472,
2275,E05001263,Charlemont with Grove Vale,Wards and Electoral Divisions,WED,9867,2911,1453,1475,1125,1932,
2276,E05001264,Cradley Heath and Old Hill,Wards and Electoral Divisions,WED,10830,3774,1560,1739,1229,1741,
2277,E05001265,Friar Park,Wards and Electoral Divisions,WED,9773,4142,1519,1503,900,926,
2278,E05001266,Great Barr with Yew Tree,Wards and Electoral Divisions,WED,9982,2847,1485,1447,1157,2099,
2279,E05001267,Great Bridge,Wards and Electoral Divisions,WED,10222,3866,1531,1557,1028,1194,
2280,E05001268,Greets Green and Lyng,Wards and Electoral Divisions,WED,8996,3863,1212,1144,795,863,
2281,E05001269,Hateley Heath,Wards and Electoral Divisions,WED,10996,4236,1589,1668,1037,1318,
2282,E05001270,Langley,Wards and Electoral Divisions,WED,10373,3594,1612,1696,1166,1346,
2283,E05001271,Newton,Wards and Electoral Divisions,WED,9348,2689,1280,1390,1120,1839,
2284,E05001272,Old Warley,Wards and Electoral Divisions,WED,9652,2829,1344,1518,1142,2012,
2285,E05001273,Oldbury,Wards and Electoral Divisions,WED,10559,3291,1557,1594,1171,1823,
2286,E05001274,Princes End,Wards and Electoral Divisions,WED,9981,4112,1545,1595,1037,904,
2287,E05001275,Rowley,Wards and Electoral Divisions,WED,9271,3534,1487,1499,940,1112,
2288,E05001276,St Pauls,Wards and Electoral Divisions,WED,10450,3903,1404,1258,941,1536,
2289,E05001277,Smethwick,Wards and Electoral Divisions,WED,10931,4147,1471,1398,1068,1581,
2290,E05001278,Soho and Victoria,Wards and Electoral Divisions,WED,10831,3865,1473,1291,943,1778,
2291,E05001279,Tipton Green,Wards and Electoral Divisions,WED,9956,3756,1387,1460,1053,1365,
2292,E05001280,Tividale,Wards and Electoral Divisions,WED,9862,3259,1545,1693,1161,1324,
2293,E05001281,Wednesbury North,Wards and Electoral Divisions,WED,10017,3618,1512,1590,1074,1373,
2294,E05001282,Wednesbury South,Wards and Electoral Divisions,WED,10160,3966,1408,1438,993,1269,
2295,E05001283,West Bromwich Central,Wards and Electoral Divisions,WED,10733,3891,1325,1331,908,1681,
2296,E05001284,Bickenhill,Wards and Electoral Divisions,WED,10160,2564,1544,1683,1149,2469,
2297,E05001285,Blythe,Wards and Electoral Divisions,WED,10539,1273,1337,1606,1403,4185,
2298,E05001286,Castle Bromwich,Wards and Electoral Divisions,WED,9649,2676,1586,1586,1227,1674,
2299,E05001287,Chelmsley Wood,Wards and Electoral Divisions,WED,9641,3827,1753,1576,945,832,
2300,E05001288,Dorridge and Hockley Heath,Wards and Electoral Divisions,WED,8801,1080,904,1378,1043,3943,
2301,E05001289,Elmdon,Wards and Electoral Divisions,WED,9877,2399,1425,1639,1253,2263,
2302,E05001290,Kingshurst and Fordbridge,Wards and Electoral Divisions,WED,9838,3661,1841,1708,967,938,
2303,E05001291,Knowle,Wards and Electoral Divisions,WED,8831,1229,861,1335,963,3932,
2304,E05001292,Lyndon,Wards and Electoral Divisions,WED,10944,2801,1649,1746,1376,2414,
2305,E05001293,Meriden,Wards and Electoral Divisions,WED,9564,1586,1019,1404,1116,3777,
2306,E05001294,Olton,Wards and Electoral Divisions,WED,10016,1999,1168,1508,1143,3525,
2307,E05001295,St Alphege,Wards and Electoral Divisions,WED,11118,1179,1096,1814,1307,5039,
2308,E05001296,Shirley East,Wards and Electoral Divisions,WED,9320,1851,1156,1545,1153,2908,
2309,E05001297,Shirley South,Wards and Electoral Divisions,WED,10152,2198,1296,1749,1247,2836,
2310,E05001298,Shirley West,Wards and Electoral Divisions,WED,9787,2289,1390,1640,1232,2419,
2311,E05001299,Silhill,Wards and Electoral Divisions,WED,9696,1830,964,1388,1076,3727,
2312,E05001300,Smith's Wood,Wards and Electoral Divisions,WED,9560,3593,1801,1628,997,902,
2313,E05001301,Aldridge Central and South,Wards and Electoral Divisions,WED,11348,3068,1470,1783,1322,2743,
2314,E05001302,Aldridge North and Walsall Wood,Wards and Electoral Divisions,WED,10845,3238,1532,1725,1276,2185,
2315,E05001303,Bentley and Darlaston North,Wards and Electoral Divisions,WED,10317,3972,1672,1623,1051,1106,
2316,E05001304,Birchills Leamore,Wards and Electoral Divisions,WED,11149,4655,1819,1683,999,1180,
2317,E05001305,Blakenall,Wards and Electoral Divisions,WED,10061,4611,1491,1388,874,938,
2318,E05001306,Bloxwich East,Wards and Electoral Divisions,WED,9696,4438,1401,1387,835,972,
2319,E05001307,Bloxwich West,Wards and Electoral Divisions,WED,10654,4271,1569,1645,1054,1364,
2320,E05001308,Brownhills,Wards and Electoral Divisions,WED,10199,3681,1539,1677,1122,1427,
2321,E05001309,Darlaston South,Wards and Electoral Divisions,WED,10954,4357,1773,1718,1100,1104,
2322,E05001310,Paddock,Wards and Electoral Divisions,WED,10463,2234,1228,1402,1130,3568,
2323,E05001311,Palfrey,Wards and Electoral Divisions,WED,11987,4021,1668,1708,1207,1960,
2324,E05001312,Pelsall,Wards and Electoral Divisions,WED,9513,3035,1291,1497,1120,1715,
2325,E05001313,Pheasey Park Farm,Wards and Electoral Divisions,WED,9085,2575,1341,1463,1169,1736,
2326,E05001314,Pleck,Wards and Electoral Divisions,WED,11012,4087,1634,1486,1033,1476,
2327,E05001315,Rushall-Shelfield,Wards and Electoral Divisions,WED,9762,3260,1431,1546,1100,1595,
2328,E05001316,St Matthew's,Wards and Electoral Divisions,WED,12273,3175,1643,1806,1490,2962,
2329,E05001317,Short Heath,Wards and Electoral Divisions,WED,9546,3262,1355,1552,1096,1322,
2330,E05001318,Streetly,Wards and Electoral Divisions,WED,11687,2378,1606,1892,1460,3341,
2331,E05001319,Willenhall North,Wards and Electoral Divisions,WED,10267,3263,1626,1680,1257,1571,
2332,E05001320,Willenhall South,Wards and Electoral Divisions,WED,12305,4258,2028,1955,1327,1724,
2333,E05001321,Bilston East,Wards and Electoral Divisions,WED,10357,4457,1572,1512,907,1135,
2334,E05001322,Bilston North,Wards and Electoral Divisions,WED,9779,3661,1560,1468,951,1214,
2335,E05001323,Blakenhall,Wards and Electoral Divisions,WED,9759,3038,1169,1173,912,2000,
2336,E05001324,Bushbury North,Wards and Electoral Divisions,WED,9852,3277,1477,1603,1113,1489,
2337,E05001325,Bushbury South and Low Hill,Wards and Electoral Divisions,WED,10970,4086,1832,1642,1033,1387,
2338,E05001326,East Park,Wards and Electoral Divisions,WED,9941,4188,1547,1411,863,1118,
2339,E05001327,Ettingshall,Wards and Electoral Divisions,WED,10354,3606,1573,1508,936,1607,
2340,E05001328,Fallings Park,Wards and Electoral Divisions,WED,9686,3312,1508,1584,1041,1405,
2341,E05001329,Graiseley,Wards and Electoral Divisions,WED,9908,2861,1278,1418,983,2314,
2342,E05001330,Heath Town,Wards and Electoral Divisions,WED,11095,3342,1630,1635,1239,1972,
2343,E05001331,Merry Hill,Wards and Electoral Divisions,WED,9854,2497,1308,1628,1158,2441,
2344,E05001332,Oxley,Wards and Electoral Divisions,WED,9970,2743,1609,1702,1175,1794,
2345,E05001333,Park,Wards and Electoral Divisions,WED,10404,2065,1195,1366,1249,3519,
2346,E05001334,Penn,Wards and Electoral Divisions,WED,10464,2095,1207,1565,1186,3531,
2347,E05001335,St Peter's,Wards and Electoral Divisions,WED,10095,2607,1348,1339,1378,2013,
2348,E05001336,Spring Vale,Wards and Electoral Divisions,WED,9792,3436,1443,1546,1047,1418,
2349,E05001337,Tettenhall Regis,Wards and Electoral Divisions,WED,9831,2199,1146,1526,1121,3038,
2350,E05001338,Tettenhall Wightwick,Wards and Electoral Divisions,WED,9299,2112,1059,1274,972,3141,
2351,E05001339,Wednesfield North,Wards and Electoral Divisions,WED,9410,3650,1343,1459,956,1189,
2352,E05001340,Wednesfield South,Wards and Electoral Divisions,WED,9227,3235,1383,1431,979,1296,
2353,E05001341,Baildon,Wards and Electoral Divisions,WED,12815,2348,1680,2105,1551,4097,
2354,E05001342,Bingley,Wards and Electoral Divisions,WED,15050,2459,1866,2410,1863,5222,
2355,E05001343,Bingley Rural,Wards and Electoral Divisions,WED,14666,2853,1965,2525,1873,4174,
2356,E05001344,Bolton and Undercliffe,Wards and Electoral Divisions,WED,12639,3543,1966,2075,1460,2202,
2357,E05001345,Bowling and Barkerend,Wards and Electoral Divisions,WED,14513,5473,2258,1917,1277,1832,
2358,E05001346,Bradford Moor,Wards and Electoral Divisions,WED,14226,5542,2127,1781,1219,1737,
2359,E05001347,City,Wards and Electoral Divisions,WED,18510,4839,2125,1844,3206,3871,
2360,E05001348,Clayton and Fairweather Green,Wards and Electoral Divisions,WED,12711,3605,1865,2016,1360,2463,
2361,E05001349,Craven,Wards and Electoral Divisions,WED,13708,2621,1587,2240,1732,4258,
2362,E05001350,Eccleshill,Wards and Electoral Divisions,WED,13670,4361,2263,2322,1533,1885,
2363,E05001351,Great Horton,Wards and Electoral Divisions,WED,12901,4294,1931,1717,1234,2137,
2364,E05001352,Heaton,Wards and Electoral Divisions,WED,12207,3405,1574,1586,1233,3113,
2365,E05001353,Idle and Thackley,Wards and Electoral Divisions,WED,13300,2769,1912,2171,1839,3456,
2366,E05001354,Ilkley,Wards and Electoral Divisions,WED,12063,1669,889,1633,1189,6043,
2367,E05001355,Keighley Central,Wards and Electoral Divisions,WED,13171,4871,1936,1671,1255,2007,
2368,E05001356,Keighley East,Wards and Electoral Divisions,WED,13246,3336,1829,2148,1614,2992,
2369,E05001357,Keighley West,Wards and Electoral Divisions,WED,12979,4013,1913,2318,1539,1787,
2370,E05001358,Little Horton,Wards and Electoral Divisions,WED,14452,5534,2171,1679,1157,1853,
2371,E05001359,Manningham,Wards and Electoral Divisions,WED,13841,5657,1994,1531,1054,1850,
2372,E05001360,Queensbury,Wards and Electoral Divisions,WED,12959,2747,2119,2295,1792,2775,
2373,E05001361,Royds,Wards and Electoral Divisions,WED,13324,4313,2200,2168,1422,1942,
2374,E05001362,Shipley,Wards and Electoral Divisions,WED,12796,2432,1452,1790,1397,4719,
2375,E05001363,Thornton and Allerton,Wards and Electoral Divisions,WED,13372,3484,2009,2111,1512,2946,
2376,E05001364,Toller,Wards and Electoral Divisions,WED,13849,4829,2039,1661,1265,2390,
2377,E05001365,Tong,Wards and Electoral Divisions,WED,15285,5802,2373,2269,1479,2048,
2378,E05001366,Wharfedale,Wards and Electoral Divisions,WED,9505,1236,886,1377,1089,4355,
2379,E05001367,Wibsey,Wards and Electoral Divisions,WED,11464,3397,1860,1880,1328,1775,
2380,E05001368,Windhill and Wrose,Wards and Electoral Divisions,WED,12866,3622,2170,2203,1534,2048,
2381,E05001369,Worth Valley,Wards and Electoral Divisions,WED,11833,2219,1501,1898,1643,3479,
2382,E05001370,Wyke,Wards and Electoral Divisions,WED,12200,3619,1953,2009,1452,1941,
2383,E05001371,Brighouse,Wards and Electoral Divisions,WED,9299,2153,1330,1561,1091,2331,
2384,E05001372,Calder,Wards and Electoral Divisions,WED,9777,1557,906,1275,1029,4404,
2385,E05001373,Elland,Wards and Electoral Divisions,WED,9488,2390,1482,1591,1173,1984,
2386,E05001374,Greetland and Stainland,Wards and Electoral Divisions,WED,9164,1657,1193,1557,1306,2680,
2387,E05001375,Hipperholme and Lightcliffe,Wards and Electoral Divisions,WED,9257,1695,1226,1534,1237,2788,
2388,E05001376,Illingworth and Mixenden,Wards and Electoral Divisions,WED,10090,3016,1549,1844,1243,1471,
2389,E05001377,Luddendenfoot,Wards and Electoral Divisions,WED,8677,1644,1053,1341,1046,2891,
2390,E05001378,Northowram and Shelf,Wards and Electoral Divisions,WED,9638,1841,1286,1703,1365,2454,
2391,E05001379,Ovenden,Wards and Electoral Divisions,WED,9546,3099,1679,1636,1126,1131,
2392,E05001380,Park,Wards and Electoral Divisions,WED,10813,4036,1593,1467,1006,1358,
2393,E05001381,Rastrick,Wards and Electoral Divisions,WED,9309,2264,1250,1626,1111,2258,
2394,E05001382,Ryburn,Wards and Electoral Divisions,WED,9062,1743,1094,1403,1183,2957,
2395,E05001383,Skircoat,Wards and Electoral Divisions,WED,10343,1775,1115,1619,1353,3684,
2396,E05001384,Sowerby Bridge,Wards and Electoral Divisions,WED,9752,2360,1445,1612,1307,2175,
2397,E05001385,Todmorden,Wards and Electoral Divisions,WED,9912,2263,1261,1487,1219,2842,
2398,E05001386,Town,Wards and Electoral Divisions,WED,9996,2843,1485,1667,1173,1803,
2399,E05001387,Warley,Wards and Electoral Divisions,WED,9522,2607,1367,1584,1111,1670,
2400,E05001389,Ashbrow,Wards and Electoral Divisions,WED,15367,4305,1957,2231,1683,3611,
2401,E05001390,Batley East,Wards and Electoral Divisions,WED,14447,4760,2181,2099,1540,2279,
2402,E05001391,Batley West,Wards and Electoral Divisions,WED,14664,4833,2135,2149,1659,2387,
2403,E05001392,Birstall and Birkenshaw,Wards and Electoral Divisions,WED,13168,3368,1855,2250,1536,2959,
2404,E05001393,Cleckheaton,Wards and Electoral Divisions,WED,13676,3343,2021,2217,1683,3012,
2405,E05001396,Dalton,Wards and Electoral Divisions,WED,14144,3870,2019,2268,1806,2612,
2406,E05001397,Denby Dale,Wards and Electoral Divisions,WED,13374,2775,1548,2042,1558,4346,
2407,E05001398,Dewsbury East,Wards and Electoral Divisions,WED,14999,4680,2340,2424,1702,2390,
2408,E05001399,Dewsbury South,Wards and Electoral Divisions,WED,14216,4845,2142,2024,1447,2223,
2409,E05001400,Dewsbury West,Wards and Electoral Divisions,WED,14117,5323,2150,2007,1203,1913,
2410,E05001401,Golcar,Wards and Electoral Divisions,WED,14605,3313,1995,2265,2005,3604,
2411,E05001402,Greenhead,Wards and Electoral Divisions,WED,15934,3857,1728,1964,2202,4492,
2412,E05001403,Heckmondwike,Wards and Electoral Divisions,WED,13283,3847,2097,2084,1579,2347,
2413,E05001405,Holme Valley South,Wards and Electoral Divisions,WED,15300,2472,1696,2241,1864,5855,
2414,E05001407,Lindley,Wards and Electoral Divisions,WED,15663,3055,1741,2378,2003,4932,
2415,E05001408,Liversedge and Gomersal,Wards and Electoral Divisions,WED,15585,4134,2287,2441,1841,3318,
2416,E05001409,Mirfield,Wards and Electoral Divisions,WED,16200,3721,2089,2588,2034,4191,
2417,E05001410,Newsome,Wards and Electoral Divisions,WED,16732,3870,1826,2299,3336,3665,
2418,E05001411,Adel and Wharfedale,Wards and Electoral Divisions,WED,16030,2495,1780,2300,1665,6650,
2419,E05001412,Alwoodley,Wards and Electoral Divisions,WED,18576,3156,2078,2720,1951,7310,
2420,E05001413,Ardsley and Robin Hood,Wards and Electoral Divisions,WED,17679,4094,2662,3167,2277,3969,
2421,E05001414,Armley,Wards and Electoral Divisions,WED,20731,6129,3206,2937,2197,4178,
